prediction_row_index,fecha_hora_local,station_id,risk_class_1h,prediction,is_error,probability_0,probability_1,probability_2
101028,2022-11-10 02:00:00,227,0,0,False,0.99816495,0.00068370905,0.001151393
157560,2022-11-12 01:00:00,58,2,2,False,0.1033571,0.00071767817,0.8959252
157035,2022-11-19 23:00:00,57,0,0,False,0.9820415,0.009261965,0.008696564
269676,2022-12-07 20:00:00,20,1,1,False,0.0009966395,0.9989405,6.2829095e-05
169203,2022-11-20 12:00:00,74,0,0,False,0.9962555,0.0009778106,0.0027666823
208140,2022-12-28 08:00:00,122,0,0,False,0.7716825,0.22805516,0.00026230936
246526,2022-12-04 14:00:00,171,0,0,False,0.99775654,0.0008201292,0.0014233855
181181,2022-11-13 03:00:00,9,1,1,False,0.08738405,0.9124011,0.0002148702
60310,2022-11-11 15:00:00,175,0,0,False,0.9708445,0.0030333854,0.026122162
48277,2022-11-16 17:00:00,16,1,1,False,0.0011359944,0.99879044,7.360335e-05
25093,2022-11-03 23:00:00,130,1,1,False,0.20388241,0.7958862,0.00023139208
180928,2022-11-02 09:00:00,9,2,2,False,0.4872934,0.0014731807,0.5112334
46917,2022-11-19 15:00:00,158,1,1,False,0.28659976,0.71318656,0.0002136987
224558,2022-12-21 11:00:00,143,1,1,False,0.0030007022,0.9968088,0.00019044532
67719,2022-11-22 10:00:00,184,1,1,False,0.158252,0.84156275,0.00018525567
137524,2022-11-11 09:00:00,32,0,0,False,0.940896,0.002884268,0.05621978
257472,2022-12-10 01:00:00,185,0,0,False,0.99666923,0.00075288047,0.002577942
65070,2022-11-01 05:00:00,181,2,2,False,0.085252136,0.00048163574,0.91426617
145949,2022-11-04 20:00:00,43,2,0,True,0.8708142,0.0009932677,0.12819257
162670,2022-11-16 10:00:00,64,2,2,False,0.14574924,0.0006980533,0.85355276
353742,2022-12-26 16:00:00,65,0,0,False,0.83688277,0.16288073,0.0002365619
296912,2022-12-01 02:00:00,236,2,2,False,0.06304383,0.00037507887,0.936581
190995,2022-12-04 00:00:00,101,0,0,False,0.9971667,0.0025461393,0.0002871786
186982,2022-11-16 12:00:00,97,2,2,False,0.34241402,0.0006907239,0.6568952
304103,2022-12-31 06:00:00,245,1,1,False,0.0010441878,0.99889,6.582135e-05
115480,2022-11-16 10:00:00,247,1,1,False,0.16228108,0.8374675,0.0002513892
268255,2022-12-08 17:00:00,199,0,0,False,0.9269419,0.07251943,0.00053865125
185549,2022-11-16 09:00:00,95,2,2,False,0.4388872,0.0010967843,0.560016
7467,2022-11-14 10:00:00,108,2,2,False,0.39795017,0.0011975823,0.60085225
234744,2022-12-25 07:00:00,156,0,0,False,0.9977532,0.00087741297,0.0013694433
167078,2022-11-21 08:00:00,71,0,0,False,0.98229444,0.0022348794,0.015470677
352627,2022-12-09 08:00:00,64,0,0,False,0.98841405,0.008730896,0.0028549868
359430,2022-12-23 08:00:00,74,0,0,False,0.9467552,0.052569162,0.0006756784
241403,2022-12-01 10:00:00,165,2,2,False,0.12927689,0.0017965647,0.8689265
258055,2022-12-04 07:00:00,186,2,2,False,0.083945625,0.00040466987,0.9156498
256610,2022-12-04 04:00:00,184,2,2,False,0.054208755,0.00037422805,0.94541705
180675,2022-11-21 20:00:00,89,1,1,False,0.0010340441,0.9988973,6.866964e-05
320306,2022-12-14 12:00:00,267,1,1,False,0.0016159285,0.99823856,0.00014551987
342364,2022-12-02 07:00:00,51,2,0,True,0.95585287,0.00063952274,0.043507624
323945,2022-12-15 22:00:00,28,1,1,False,0.0009827361,0.9989562,6.101932e-05
160038,2022-11-25 22:00:00,60,2,2,False,0.29926816,0.0007515752,0.69998026
365626,2022-12-10 05:00:00,82,2,2,False,0.10019689,0.0004530588,0.8993501
171429,2022-11-23 21:00:00,77,0,0,False,0.93365115,0.06587424,0.00047461083
299452,2022-12-16 19:00:00,239,0,0,False,0.98864484,0.011029734,0.00032542695
263172,2022-12-07 05:00:00,192,0,0,False,0.99455136,0.0051996233,0.0002490276
182507,2022-11-08 19:00:00,91,0,0,False,0.9855474,0.0046097105,0.009842925
265584,2022-12-17 23:00:00,195,2,2,False,0.44549802,0.00091940875,0.5535826
155507,2022-11-15 21:00:00,55,0,0,False,0.9971692,0.0021858092,0.00064501486
113314,2022-11-15 13:00:00,244,0,0,False,0.9370417,0.0013477118,0.06161063
254565,2022-12-09 02:00:00,181,0,0,False,0.9981219,0.0005757241,0.0013023372
366562,2022-12-20 00:00:00,83,2,2,False,0.20922096,0.00067037897,0.7901086
57564,2022-11-16 09:00:00,171,1,0,True,0.6851224,0.31434885,0.00052875845
180308,2022-11-06 11:00:00,89,1,1,False,0.0010864035,0.9988456,6.795703e-05
260507,2022-12-16 08:00:00,189,1,0,True,0.92445445,0.07499371,0.00055179745
177615,2022-11-13 12:00:00,85,2,2,False,0.07590253,0.000347873,0.9237496
213793,2022-12-23 13:00:00,13,2,2,False,0.2032879,0.0006532001,0.79605895
107682,2022-11-19 05:00:00,236,2,2,False,0.25486395,0.00093644456,0.7441996
147569,2022-11-12 20:00:00,45,2,2,False,0.24561852,0.000832552,0.7535489
353966,2022-12-05 01:00:00,66,0,0,False,0.9982338,0.00091177446,0.0008543897
80458,2022-11-16 23:00:00,20,1,1,False,0.0010050796,0.99892527,6.961382e-05
124722,2022-11-14 05:00:00,26,0,0,False,0.9926905,0.007098235,0.00021121967
29588,2022-11-12 14:00:00,136,2,2,False,0.18138264,0.00064675737,0.81797063
59880,2022-11-23 12:00:00,174,0,0,False,0.9022433,0.09756278,0.00019394673
278569,2022-12-18 06:00:00,210,0,0,False,0.99368566,0.0005637206,0.0057506575
331864,2022-12-15 10:00:00,38,1,1,False,0.20463954,0.7950699,0.0002905716
106604,2022-11-04 00:00:00,235,2,2,False,0.12763476,0.0005264774,0.8718388
296841,2022-12-29 02:00:00,235,2,0,True,0.6959914,0.0011206991,0.30288792
180781,2022-11-26 06:00:00,89,1,1,False,0.0010858158,0.99884725,6.696688e-05
148270,2022-11-12 06:00:00,46,2,2,False,0.08008975,0.00043961304,0.9194706
196440,2022-12-21 12:00:00,108,2,2,False,0.124021634,0.00067094126,0.8753074
318521,2022-12-31 04:00:00,264,2,2,False,0.09795843,0.0004299058,0.9016117
118284,2022-11-14 02:00:00,250,0,0,False,0.9983625,0.00076352106,0.00087398646
242435,2022-12-14 09:00:00,166,2,1,True,0.10874158,0.89079124,0.00046713933
93517,2022-11-24 20:00:00,216,0,0,False,0.67544454,0.32431003,0.00024538237
220534,2022-12-03 02:00:00,139,0,0,False,0.71257395,0.2871676,0.0002584227
336586,2022-12-01 21:00:00,44,2,2,False,0.20611338,0.0006473661,0.79323924
223669,2022-12-13 13:00:00,142,1,1,False,0.001103575,0.9988223,7.415951e-05
356394,2022-12-16 02:00:00,7,1,0,True,0.9289275,0.07071089,0.0003616319
144501,2022-11-04 02:00:00,41,2,2,False,0.11540668,0.0005677932,0.8840255
363669,2022-12-19 15:00:00,8,0,0,False,0.9819395,0.016712004,0.0013485075
147004,2022-11-19 02:00:00,44,0,0,False,0.9706401,0.028425926,0.00093387126
209913,2022-12-11 04:00:00,125,2,2,False,0.081684,0.00039003906,0.917926
248707,2022-12-05 08:00:00,174,0,0,False,0.99567235,0.0019133586,0.002414308
224724,2022-12-28 09:00:00,143,1,1,False,0.0010822478,0.99884415,7.355475e-05
194215,2022-12-18 09:00:00,105,0,0,False,0.9946979,0.0023997265,0.0029023099
137881,2022-11-26 06:00:00,32,1,1,False,0.046190027,0.9536559,0.00015409355
56754,2022-11-12 10:00:00,170,1,0,True,0.76396495,0.23581554,0.00021952296
361627,2022-12-24 18:00:00,77,0,0,False,0.99291766,0.0016593792,0.0054229605
254471,2022-12-05 04:00:00,181,2,2,False,0.070931375,0.00038045118,0.92868817
368691,2022-12-18 03:00:00,86,0,0,False,0.9971102,0.0024538685,0.0004359299
151080,2022-11-10 04:00:00,5,1,1,False,0.030231798,0.9696535,0.00011467773
284180,2022-12-11 08:00:00,218,1,1,False,0.0011309109,0.9987962,7.281631e-05
285446,2022-12-04 00:00:00,220,2,0,True,0.94042975,0.0014579599,0.05811227
257811,2022-12-25 02:00:00,185,2,2,False,0.08292098,0.00038528413,0.9166937
217810,2022-12-09 18:00:00,135,0,0,False,0.9981571,0.0012622226,0.0005807268
166224,2022-11-15 13:00:00,7,1,0,True,0.7327521,0.26694155,0.00030638147
105748,2022-11-28 00:00:00,233,2,2,False,0.084295705,0.00041657162,0.9152877
59494,2022-11-07 08:00:00,174,2,2,False,0.1466821,0.0005337637,0.8527841
289042,2022-12-03 15:00:00,225,0,0,False,0.74487346,0.25491402,0.00021251627
188938,2022-12-08 10:00:00,1,1,1,False,0.0009873934,0.99893254,8.0014725e-05
50628,2022-11-25 07:00:00,162,0,0,False,0.9717158,0.026562748,0.0017214696
280732,2022-12-18 06:00:00,213,2,2,False,0.06992826,0.00052670646,0.9295451
67394,2022-11-08 21:00:00,184,2,0,True,0.83272237,0.0015789255,0.1656987
216408,2022-12-11 10:00:00,133,0,0,False,0.99654156,0.0026717365,0.00078669685
289760,2022-12-03 12:00:00,226,2,0,True,0.9926886,0.000604286,0.0067071053
353582,2022-12-19 22:00:00,65,0,0,False,0.9645056,0.03507624,0.00041815915
237535,2022-12-21 10:00:00,16,1,1,False,0.0032435898,0.99655724,0.00019925962
285402,2022-12-02 04:00:00,220,2,2,False,0.4715009,0.0006694681,0.52782965
351000,2022-12-01 15:00:00,62,0,0,False,0.98149776,0.015991451,0.0025108133
344487,2022-12-31 14:00:00,53,0,0,False,0.9831383,0.0030480959,0.013813567
336432,2022-12-26 10:00:00,43,0,0,False,0.9908757,0.008743409,0.00038088215
96881,2022-11-16 01:00:00,221,2,2,False,0.11231793,0.00040535838,0.88727677
269569,2022-12-03 09:00:00,20,1,1,False,0.0010593117,0.99887127,6.938233e-05
106679,2022-11-07 03:00:00,235,2,2,False,0.060798638,0.0004087764,0.9387925
364026,2022-12-03 15:00:00,80,2,2,False,0.11614116,0.00047036287,0.88338846
48425,2022-11-22 21:00:00,16,1,1,False,0.0010965752,0.998836,6.7465866e-05
177088,2022-11-21 08:00:00,84,1,0,True,0.98012173,0.011198989,0.00867934
56998,2022-11-22 14:00:00,170,1,1,False,0.30868578,0.6908003,0.00051391684
28347,2022-11-20 11:00:00,134,2,0,True,0.9625117,0.0009910163,0.036497265
375130,2022-12-15 16:00:00,94,0,0,False,0.9912696,0.008296118,0.00043427464
98310,2022-11-16 00:00:00,223,2,2,False,0.06495363,0.0003504389,0.9346959
74904,2022-11-23 21:00:00,193,0,0,False,0.84827566,0.1515179,0.00020650234
77952,2022-11-01 17:00:00,198,1,1,False,0.0010148132,0.9989215,6.370195e-05
373377,2022-12-02 17:00:00,92,1,0,True,0.5842798,0.4154385,0.0002817629
69354,2022-11-30 23:00:00,186,2,2,False,0.09805723,0.0004922283,0.9014506
174549,2022-11-04 20:00:00,81,2,2,False,0.3841211,0.001067212,0.6148117
35219,2022-11-08 21:00:00,143,1,1,False,0.0032243007,0.99659204,0.00018366614
239182,2022-12-29 23:00:00,161,1,1,False,0.22485344,0.77493685,0.00020963441
226018,2022-12-22 05:00:00,145,1,1,False,0.1383956,0.86137307,0.00023137918
288824,2022-12-25 12:00:00,224,0,0,False,0.99526536,0.0037379586,0.0009967114
105702,2022-11-26 02:00:00,233,2,0,True,0.5303948,0.0007991605,0.46880603
52777,2022-11-25 11:00:00,165,2,2,False,0.37968785,0.0029655928,0.6173465
261209,2022-12-15 13:00:00,19,1,0,True,0.9653329,0.034442365,0.00022472675
241345,2022-12-29 23:00:00,164,1,1,False,0.09100945,0.9088638,0.00012675395
91823,2022-11-13 20:00:00,214,1,0,True,0.7110361,0.288681,0.0002829417
440,2022-11-19 13:00:00,1,0,0,False,0.970065,0.029592434,0.00034251547
148752,2022-11-02 08:00:00,47,1,0,True,0.96331424,0.036239095,0.00044662552
82642,2022-11-18 14:00:00,202,0,0,False,0.99441504,0.002582431,0.003002468
309951,2022-12-03 15:00:00,253,2,2,False,0.21048619,0.0006164659,0.78889734
110317,2022-11-09 20:00:00,240,0,0,False,0.9963606,0.002105076,0.0015343751
371545,2022-12-16 12:00:00,9,2,2,False,0.38856572,0.0010398687,0.6103944
165208,2022-11-02 22:00:00,69,1,1,False,0.1927474,0.8070391,0.0002134613
97367,2022-11-06 10:00:00,222,0,0,False,0.99803025,0.00092177704,0.0010479769
366465,2022-12-15 03:00:00,83,2,2,False,0.06883069,0.00042721236,0.9307421
280647,2022-12-14 08:00:00,213,0,0,False,0.99088156,0.0045117685,0.00460668
29475,2022-11-07 19:00:00,136,0,0,False,0.9893337,0.008338894,0.0023273434
150377,2022-11-10 16:00:00,49,2,0,True,0.66007143,0.0015167358,0.33841187
357993,2022-12-23 13:00:00,72,0,0,False,0.978105,0.021180144,0.00071486767
249594,2022-12-12 06:00:00,175,1,0,True,0.8969293,0.10282924,0.00024144449
309024,2022-12-26 00:00:00,251,0,0,False,0.9976337,0.0021948903,0.0001714418
108815,2022-11-06 18:00:00,238,1,1,False,0.2789336,0.7208515,0.00021485376
140568,2022-11-19 01:00:00,36,0,0,False,0.9936826,0.004981329,0.0013360434
338760,2022-12-02 08:00:00,47,0,0,False,0.7136253,0.28412753,0.0022471347
55810,2022-11-02 19:00:00,17,0,1,True,0.40690732,0.5925467,0.0005459368
120057,2022-11-28 09:00:00,252,2,2,False,0.15405545,0.00053572684,0.84540886
239181,2022-12-29 22:00:00,161,1,1,False,0.3184478,0.6813017,0.00025048503
173770,2022-11-02 01:00:00,80,0,0,False,0.99804735,0.0015060042,0.00044665052
290424,2022-12-01 03:00:00,227,2,2,False,0.040305,0.00035917325,0.9593358
101838,2022-11-14 01:00:00,228,2,2,False,0.030179651,0.00024280327,0.9695775
119441,2022-11-02 12:00:00,252,0,0,False,0.7834983,0.0010244518,0.21547727
378393,2022-12-01 10:00:00,99,2,0,True,0.92423224,0.0011053169,0.074662425
356641,2022-12-27 07:00:00,7,0,0,False,0.7898032,0.20994227,0.00025453322
191495,2022-12-25 18:00:00,101,0,0,False,0.9888943,0.010878531,0.0002272335
95645,2022-11-24 03:00:00,219,0,0,False,0.9907787,0.009072182,0.0001491579
101844,2022-11-14 07:00:00,228,2,2,False,0.06303157,0.00039543977,0.93657297
157987,2022-11-29 20:00:00,58,1,0,True,0.5473539,0.45208928,0.000556803
254532,2022-12-07 17:00:00,181,1,0,True,0.8699604,0.12976217,0.0002774567
27884,2022-11-30 23:00:00,133,2,2,False,0.2770171,0.00059442,0.7223885
131228,2022-11-17 04:00:00,268,0,0,False,0.9983542,0.00061228,0.00103353
176108,2022-11-10 07:00:00,83,1,0,True,0.9824724,0.015827503,0.0017001141
269385,2022-12-26 16:00:00,2,1,1,False,0.001035493,0.9988977,6.685356e-05
106100,2022-11-12 21:00:00,234,0,0,False,0.99709177,0.0006407765,0.0022674925
83467,2022-11-23 04:00:00,203,1,1,False,0.0010964901,0.9988262,7.725238e-05
183750,2022-11-30 19:00:00,92,1,0,True,0.5777727,0.42161563,0.0006116736
358385,2022-12-08 22:00:00,73,0,0,False,0.9984478,0.00077696214,0.0007752809
154290,2022-11-24 18:00:00,53,0,0,False,0.7194217,0.280232,0.00034624536
323679,2022-12-04 20:00:00,28,1,1,False,0.0010128276,0.99892277,6.436699e-05
100255,2022-11-07 14:00:00,226,0,0,False,0.771685,0.22790526,0.00040975417
202231,2022-12-22 11:00:00,115,2,0,True,0.83385473,0.0012950219,0.16485019
183381,2022-11-15 10:00:00,92,2,2,False,0.19944564,0.0007814414,0.7997729
331456,2022-12-29 09:00:00,37,0,0,False,0.99462694,0.00440152,0.0009714858
294053,2022-12-02 03:00:00,232,2,2,False,0.044997647,0.00038156525,0.9546208
5817,2022-11-05 04:00:00,106,2,0,True,0.6481125,0.000860737,0.3510268
35097,2022-11-03 17:00:00,143,1,1,False,0.0034011968,0.99640745,0.00019128712
258528,2022-12-24 22:00:00,186,2,2,False,0.20708047,0.0005677252,0.7923518
290586,2022-12-07 21:00:00,227,2,2,False,0.27691388,0.00078759185,0.7222985
101081,2022-11-12 07:00:00,227,2,2,False,0.07351971,0.00041256356,0.92606777
223995,2022-12-28 01:00:00,142,1,1,False,0.001119266,0.99880755,7.31926e-05
205036,2022-12-19 02:00:00,119,0,0,False,0.9973017,0.0025241913,0.0001740566
162457,2022-11-07 11:00:00,64,2,0,True,0.77106756,0.0011664137,0.22776604
113920,2022-11-11 00:00:00,245,1,1,False,0.0010237428,0.99891615,6.0172264e-05
174845,2022-11-17 06:00:00,81,0,0,False,0.98692673,0.00069615204,0.012377063
153129,2022-11-06 02:00:00,52,1,1,False,0.195578,0.8039548,0.00046726764
279799,2022-12-09 01:00:00,212,0,0,False,0.998314,0.00063725107,0.0010487299
371125,2022-12-29 23:00:00,89,1,1,False,0.001021423,0.9989153,6.326806e-05
62679,2022-11-20 23:00:00,178,2,2,False,0.18115212,0.0005907463,0.81825715
267315,2022-12-30 13:00:00,197,0,0,False,0.99737096,0.0010476772,0.0015813919
181134,2022-11-11 04:00:00,9,1,1,False,0.03637231,0.96352524,0.000102390506
114187,2022-11-22 03:00:00,245,1,1,False,0.0010555959,0.9988784,6.595361e-05
103753,2022-11-04 09:00:00,231,0,0,False,0.98781306,0.0108085675,0.0013784504
320646,2022-12-29 14:00:00,267,0,0,False,0.9962553,0.002584857,0.0011598029
209357,2022-12-18 10:00:00,124,1,0,True,0.9098672,0.08985301,0.00027980612
62022,2022-11-23 09:00:00,177,1,1,False,0.18978351,0.80998075,0.00023569523
114169,2022-11-21 09:00:00,245,1,1,False,0.0010489363,0.99887997,7.11057e-05
236744,2022-12-17 23:00:00,159,1,0,True,0.9081608,0.09157671,0.00026243564
259258,2022-12-25 07:00:00,187,2,2,False,0.04492115,0.00028828904,0.9547906
105222,2022-11-06 00:00:00,233,2,2,False,0.1267492,0.00044647147,0.87280434
320282,2022-12-13 12:00:00,267,1,1,False,0.09904905,0.8998896,0.0010613265
153381,2022-11-16 16:00:00,52,1,0,True,0.7615615,0.23782758,0.0006109091
88827,2022-11-08 02:00:00,210,0,0,False,0.99680305,0.0025962645,0.00060063024
209914,2022-12-11 05:00:00,125,2,2,False,0.057853196,0.00033789445,0.9418089
314645,2022-12-19 19:00:00,26,0,0,False,0.867213,0.1323964,0.00039057774
58281,2022-11-16 11:00:00,172,2,2,False,0.16165279,0.00057864626,0.8377685
291786,2022-12-28 18:00:00,228,0,0,False,0.9976427,0.0011833146,0.0011740057
47974,2022-11-04 00:00:00,16,1,1,False,0.0011341713,0.99879825,6.760604e-05
37961,2022-11-03 21:00:00,147,1,1,False,0.0010199415,0.9989126,6.7443114e-05
239442,2022-12-09 20:00:00,162,0,0,False,0.99758565,0.0014959147,0.0009184739
95188,2022-11-05 00:00:00,219,2,2,False,0.35192722,0.0008192493,0.6472535
27459,2022-11-13 06:00:00,133,2,2,False,0.09443025,0.0004884198,0.90508133
99357,2022-11-29 20:00:00,224,2,2,False,0.1454037,0.0005298002,0.8540665
90381,2022-11-13 08:00:00,212,2,2,False,0.11259572,0.00058667036,0.8868176
84350,2022-11-30 04:00:00,204,0,0,False,0.9917005,0.0005101597,0.0077893226
21739,2022-11-13 06:00:00,126,1,1,False,0.0015438109,0.99830806,0.00014808038
25068,2022-11-02 22:00:00,130,1,1,False,0.12095702,0.87884325,0.00019978097
153329,2022-11-14 12:00:00,52,1,1,False,0.42255434,0.57703346,0.00041220413
258437,2022-12-21 03:00:00,186,0,0,False,0.99423176,0.000766841,0.0050013666
100707,2022-11-26 12:00:00,226,2,0,True,0.86494005,0.0010018075,0.13405812
27480,2022-11-14 03:00:00,133,2,2,False,0.06290114,0.00036383976,0.936735
371821,2022-12-28 22:00:00,9,0,0,False,0.9701028,0.029380167,0.0005170352
91475,2022-11-29 03:00:00,213,2,2,False,0.048046824,0.00039511532,0.9515581
324715,2022-12-18 08:00:00,29,1,1,False,0.004026131,0.99577314,0.00020077679
173394,2022-11-16 09:00:00,8,0,1,True,0.48150533,0.5180387,0.000455964
115972,2022-11-07 01:00:00,248,1,1,False,0.021135531,0.9787685,9.598922e-05
186216,2022-11-14 09:00:00,96,1,1,False,0.28491697,0.7148125,0.00027053425
284626,2022-12-30 20:00:00,218,1,1,False,0.0036149016,0.99627197,0.000113123126
84094,2022-11-19 12:00:00,204,1,1,False,0.22688651,0.7725692,0.0005442999
180433,2022-11-11 18:00:00,89,1,1,False,0.0010696315,0.9988655,6.484968e-05
264029,2022-12-12 21:00:00,193,0,0,False,0.99496526,0.004782975,0.00025169438
98693,2022-11-01 23:00:00,224,2,2,False,0.48070318,0.0008644734,0.5184323
113706,2022-11-01 21:00:00,245,1,1,False,0.0010277432,0.9989089,6.343592e-05
261283,2022-12-19 11:00:00,19,1,0,True,0.8654168,0.13428028,0.00030289838
308294,2022-12-25 15:00:00,250,0,0,False,0.61645377,0.38331512,0.00023113762
104463,2022-11-04 04:00:00,232,2,2,False,0.044120565,0.00037879398,0.95550066
27582,2022-11-18 09:00:00,133,1,0,True,0.77503127,0.22460765,0.0003611195
344431,2022-12-29 06:00:00,53,0,0,False,0.97689295,0.00048169997,0.022625405
92117,2022-11-26 02:00:00,214,0,0,False,0.99171937,0.007876016,0.0004046189
29582,2022-11-12 08:00:00,136,2,2,False,0.2570288,0.00067818107,0.742293
113715,2022-11-02 06:00:00,245,1,1,False,0.001048404,0.99887794,7.369444e-05
31200,2022-11-20 04:00:00,138,1,1,False,0.10753514,0.89221424,0.000250582
17427,2022-11-12 08:00:00,120,1,0,True,0.7990392,0.20069058,0.00027030113
346769,2022-12-05 14:00:00,57,1,0,True,0.6637488,0.3359514,0.00029977804
313891,2022-12-17 23:00:00,259,0,0,False,0.9922895,0.0074200174,0.0002904809
103247,2022-11-13 04:00:00,230,2,2,False,0.29140255,0.0007534094,0.707844
316695,2022-12-14 06:00:00,262,0,0,False,0.99688196,0.000601418,0.0025165994
175294,2022-11-06 02:00:00,82,2,0,True,0.6234929,0.0008714026,0.37563568
43370,2022-11-20 19:00:00,153,1,1,False,0.20968924,0.7900774,0.00023336506
281407,2022-12-15 23:00:00,214,0,0,False,0.98565406,0.013897709,0.00044817795
188452,2022-11-18 04:00:00,99,1,1,False,0.028901078,0.9709654,0.00013348418
117306,2022-11-03 01:00:00,25,1,1,False,0.05132666,0.9485402,0.00013312291
358931,2022-12-01 15:00:00,74,0,0,False,0.61065686,0.3889183,0.00042482093
7061,2022-11-27 07:00:00,107,1,1,False,0.037905037,0.9619584,0.0001365661
171359,2022-11-20 23:00:00,77,0,0,False,0.9964887,0.0022540076,0.0012572678
52795,2022-11-26 05:00:00,165,1,1,False,0.1628217,0.8364594,0.0007188906
68828,2022-11-09 01:00:00,186,2,2,False,0.08477163,0.00049322966,0.91473514
237103,2022-12-02 12:00:00,16,1,1,False,0.001170813,0.99875844,7.07247e-05
9971,2022-11-29 09:00:00,110,2,2,False,0.14842321,0.0005853543,0.8509914
370790,2022-12-15 02:00:00,89,1,1,False,0.0011020671,0.9988192,7.876977e-05
20921,2022-11-08 23:00:00,125,0,0,False,0.99571085,0.0023580345,0.0019311112
277833,2022-12-17 15:00:00,21,1,1,False,0.09006443,0.9097551,0.00018049742
80740,2022-11-28 17:00:00,20,1,1,False,0.0010601986,0.998869,7.08167e-05
41262,2022-11-22 08:00:00,150,1,0,True,0.72316855,0.27526015,0.0015712377
167476,2022-11-08 01:00:00,72,1,1,False,0.040368434,0.95949924,0.00013240671
105285,2022-11-08 17:00:00,233,2,0,True,0.7372785,0.0010412678,0.26168025
